title,Ethnicity,Gender,Religious_Affiliation,Political_Party,docid,VectorRanker_person,VectorRanker_person_value,VectorRanker_MMR_03_person,VectorRanker_MMR_03_person_value,VectorRanker_MMR_05_person,VectorRanker_MMR_05_person_value,VectorRanker_MMR_07_person,VectorRanker_MMR_07_person_value,VectorRanker_woman,VectorRanker_woman_value,VectorRanker_MMR_03_woman,VectorRanker_MMR_03_woman_value,VectorRanker_MMR_05_woman,VectorRanker_MMR_05_woman_value,VectorRanker_MMR_07_woman,VectorRanker_MMR_07_woman_value,VectorRanker_teacher,VectorRanker_teacher_value,VectorRanker_MMR_03_teacher,VectorRanker_MMR_03_teacher_value,VectorRanker_MMR_05_teacher,VectorRanker_MMR_05_teacher_value,VectorRanker_MMR_07_teacher,VectorRanker_MMR_07_teacher_value,VectorRanker_role model,VectorRanker_role model_value,VectorRanker_MMR_03_role model,VectorRanker_MMR_03_role model_value,VectorRanker_MMR_05_role model,VectorRanker_MMR_05_role model_value,VectorRanker_MMR_07_role model,VectorRanker_MMR_07_role model_value,VectorRanker_professional,VectorRanker_professional_value,VectorRanker_MMR_03_professional,VectorRanker_MMR_03_professional_value,VectorRanker_MMR_05_professional,VectorRanker_MMR_05_professional_value,VectorRanker_MMR_07_professional,VectorRanker_MMR_07_professional_value
Naguib Mahfouz,Egyptians,male,Islam,,21995,4319.0,0.14023250341415405,4319.0,0.14023250341415405,4319.0,0.14023250341415405,4319.0,0.14023250341415405,7443.0,0.06566095352172852,7443.0,0.06566095352172852,7443.0,0.06566095352172852,7443.0,0.06566095352172852,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,17060.0,0.029213372617959976,17060.0,0.029213372617959976,17060.0,0.029213372617959976,17060.0,0.029213372617959976
Jean-Marie Le Pen,,male,Catholic Church,Front national,49955,9737.0,0.09865667670965195,9737.0,0.09865667670965195,9737.0,0.09865667670965195,9737.0,0.09865667670965195,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Alexander Pushkin,Russians,male,Eastern Orthodoxy,,52790,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Rabindranath Tagore,Bengali people,male,Hinduism,,5052533,33861.0,,33861.0,,33861.0,,33861.0,,6024.0,0.08591316640377045,6024.0,0.08591316640377045,6024.0,0.08591316640377045,6024.0,0.08591316640377045,9896.0,,9896.0,,9896.0,,9896.0,,47835.0,0.0021995902061462402,47835.0,0.0021995902061462402,47835.0,0.0021995902061462402,47835.0,0.0021995902061462402,19585.0,0.010795705020427704,19585.0,0.010795705020427704,19585.0,0.010795705020427704,19585.0,0.010795705020427704
Margaret Thatcher,English people,female,Methodism,Conservative Party,19831,12062.0,0.08556020259857178,12062.0,0.08556020259857178,12062.0,0.08556020259857178,12062.0,0.08556020259857178,511.0,0.2674683630466461,511.0,0.2674683630466461,511.0,0.2674683630466461,511.0,0.2674683630466461,9896.0,,9896.0,,9896.0,,9896.0,,25352.0,0.06710474193096161,25352.0,0.06710474193096161,25352.0,0.06710474193096161,25352.0,0.06710474193096161,10324.0,0.07682301104068756,10324.0,0.07682301104068756,10324.0,0.07682301104068756,10324.0,0.07682301104068756
Jean-Marc Ayrault,,male,Catholicism,Socialist Party,5692174,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,1417.0,0.1844155192375183,1417.0,0.1844155192375183,1417.0,0.1844155192375183,1417.0,0.1844155192375183,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Louis XV,,male,Catholic Church,,54247,32197.0,-0.05431657284498215,32197.0,-0.05431657284498215,32197.0,-0.05431657284498215,32197.0,-0.05431657284498215,21458.0,-0.15396881103515625,21458.0,-0.15396881103515625,21458.0,-0.15396881103515625,21458.0,-0.15396881103515625,9896.0,,9896.0,,9896.0,,9896.0,,57890.0,-0.03176608681678772,57890.0,-0.03176608681678772,57890.0,-0.03176608681678772,57890.0,-0.03176608681678772,28974.0,,28974.0,,28974.0,,28974.0,
René Magritte,Belgians,male,,,26034,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,46689.0,0.005493566393852234,46689.0,0.005493566393852234,46689.0,0.005493566393852234,46689.0,0.005493566393852234,28974.0,,28974.0,,28974.0,,28974.0,
Umar,Arabs,male,Islam,,80756,2318.0,0.1666278839111328,2318.0,0.1666278839111328,2318.0,0.1666278839111328,2318.0,0.1666278839111328,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,40410.0,0.024053074419498444,40410.0,0.024053074419498444,40410.0,0.024053074419498444,40410.0,0.024053074419498444,28974.0,,28974.0,,28974.0,,28974.0,
Ashoka,,male,Buddhism,,1239,14519.0,0.0718129500746727,14519.0,0.0718129500746727,14519.0,0.0718129500746727,14519.0,0.0718129500746727,9753.0,0.038326703011989594,9753.0,0.038326703011989594,9753.0,0.038326703011989594,9753.0,0.038326703011989594,5026.0,0.07021473348140717,5026.0,0.07021473348140717,5026.0,0.07021473348140717,5026.0,0.07021473348140717,45091.0,0.010237619280815125,45091.0,0.010237619280815125,45091.0,0.010237619280815125,45091.0,0.010237619280815125,28974.0,,28974.0,,28974.0,,28974.0,
Euclid,Greeks,male,,,9331,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Chanakya,,male,Hinduism,,481604,12580.0,0.08262370526790619,12580.0,0.08262370526790619,12580.0,0.08262370526790619,12580.0,0.08262370526790619,11057.0,0.025117911398410797,11057.0,0.025117911398410797,11057.0,0.025117911398410797,11057.0,0.025117911398410797,2555.0,0.13744571805000305,2555.0,0.13744571805000305,2555.0,0.13744571805000305,2555.0,0.13744571805000305,36977.0,0.033533357083797455,36977.0,0.033533357083797455,36977.0,0.033533357083797455,36977.0,0.033533357083797455,28974.0,,28974.0,,28974.0,,28974.0,
Karl Marx,Ashkenazi Jews,male,atheism,Communist League,16743,7918.0,0.1102619394659996,7918.0,0.1102619394659996,7918.0,0.1102619394659996,7918.0,0.1102619394659996,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,21134.0,0.08044231683015823,21134.0,0.08044231683015823,21134.0,0.08044231683015823,21134.0,0.08044231683015823,28974.0,,28974.0,,28974.0,,28974.0,
James Clerk Maxwell,Scottish people,male,Christian socialism,,28989696,33861.0,,33861.0,,33861.0,,33861.0,,15258.0,-0.015321163460612297,15258.0,-0.015321163460612297,15258.0,-0.015321163460612297,15258.0,-0.015321163460612297,9896.0,,9896.0,,9896.0,,9896.0,,58083.0,-0.03257499635219574,58083.0,-0.03257499635219574,58083.0,-0.03257499635219574,58083.0,-0.03257499635219574,28974.0,,28974.0,,28974.0,,28974.0,
Paul the Apostle,Jewish people,male,Pharisees,,24140,5704.0,0.1272898018360138,5704.0,0.1272898018360138,5704.0,0.1272898018360138,5704.0,0.1272898018360138,13736.0,-0.0014070700854063034,13736.0,-0.0014070700854063034,13736.0,-0.0014070700854063034,13736.0,-0.0014070700854063034,9896.0,,9896.0,,9896.0,,9896.0,,49274.0,-0.0021060816943645477,49274.0,-0.0021060816943645477,49274.0,-0.0021060816943645477,49274.0,-0.0021060816943645477,28974.0,,28974.0,,28974.0,,28974.0,
Jean-Paul Sartre,,male,atheism,,16340,4864.0,0.13470686972141266,4864.0,0.13470686972141266,4864.0,0.13470686972141266,4864.0,0.13470686972141266,21514.0,,21514.0,,21514.0,,21514.0,,7255.0,0.014680381864309311,7255.0,0.014680381864309311,7255.0,0.014680381864309311,7255.0,0.014680381864309311,2607.0,0.1845054179430008,2607.0,0.1845054179430008,2607.0,0.1845054179430008,2607.0,0.1845054179430008,28974.0,,28974.0,,28974.0,,28974.0,
Queen Victoria,,female,Anglicanism,,47923,25010.0,0.015136277303099632,25010.0,0.015136277303099632,25010.0,0.015136277303099632,25010.0,0.015136277303099632,3744.0,0.1306455135345459,3744.0,0.1306455135345459,3744.0,0.1306455135345459,3744.0,0.1306455135345459,9896.0,,9896.0,,9896.0,,9896.0,,52929.0,-0.014000997878611088,52929.0,-0.014000997878611088,52929.0,-0.014000997878611088,52929.0,-0.014000997878611088,28974.0,,28974.0,,28974.0,,28974.0,
James Callaghan,,male,,Labour Party,52278,4500.0,0.1384550929069519,4500.0,0.1384550929069519,4500.0,0.1384550929069519,4500.0,0.1384550929069519,3577.0,0.13453292846679688,3577.0,0.13453292846679688,3577.0,0.13453292846679688,3577.0,0.13453292846679688,2643.0,0.1343778669834137,2643.0,0.1343778669834137,2643.0,0.1343778669834137,2643.0,0.1343778669834137,35078.0,0.03896560147404671,35078.0,0.03896560147404671,35078.0,0.03896560147404671,35078.0,0.03896560147404671,28974.0,,28974.0,,28974.0,,28974.0,
Andy Murray,Scottish people,male,,,980836,7019.0,0.11646664887666702,7019.0,0.11646664887666702,7019.0,0.11646664887666702,7019.0,0.11646664887666702,11558.0,0.019986730068922043,11558.0,0.019986730068922043,11558.0,0.019986730068922043,11558.0,0.019986730068922043,7250.0,0.014775125309824944,7250.0,0.014775125309824944,7250.0,0.014775125309824944,7250.0,0.014775125309824944,35004.0,0.03919890522956848,35004.0,0.03919890522956848,35004.0,0.03919890522956848,35004.0,0.03919890522956848,17821.0,0.02383597567677498,17821.0,0.02383597567677498,17821.0,0.02383597567677498,17821.0,0.02383597567677498
Samuel Alito,,male,Catholicism,Republican Party,1199173,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,8195.0,-0.013148853555321693,8195.0,-0.013148853555321693,8195.0,-0.013148853555321693,8195.0,-0.013148853555321693,27178.0,0.061741750687360764,27178.0,0.061741750687360764,27178.0,0.061741750687360764,27178.0,0.061741750687360764,25770.0,-0.05084941163659096,25770.0,-0.05084941163659096,25770.0,-0.05084941163659096,25770.0,-0.05084941163659096
Mark Sanford,,male,Episcopal Church,Republican Party,460125,33861.0,,33861.0,,33861.0,,33861.0,,20160.0,-0.08062513172626495,20160.0,-0.08062513172626495,20160.0,-0.08062513172626495,20160.0,-0.08062513172626495,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Andrew Jackson,Scotch-Irish Americans,male,Presbyterianism,Democratic Party,1623,19303.0,0.04715963453054428,19303.0,0.04715963453054428,19303.0,0.04715963453054428,19303.0,0.04715963453054428,10388.0,0.03167290613055229,10388.0,0.03167290613055229,10388.0,0.03167290613055229,10388.0,0.03167290613055229,9896.0,,9896.0,,9896.0,,9896.0,,46623.0,0.005703836679458618,46623.0,0.005703836679458618,46623.0,0.005703836679458618,46623.0,0.005703836679458618,28974.0,,28974.0,,28974.0,,28974.0,
Alberto Lleras Camargo,,male,,Colombian Liberal Party,755179,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
"Robert Baden-Powell, 1st Baron Baden-Powell",,male,Christian,,60845,33861.0,,33861.0,,33861.0,,33861.0,,7669.0,0.06273462623357773,7669.0,0.06273462623357773,7669.0,0.06273462623357773,7669.0,0.06273462623357773,9896.0,,9896.0,,9896.0,,9896.0,,69904.0,-0.11665291339159012,69904.0,-0.11665291339159012,69904.0,-0.11665291339159012,69904.0,-0.11665291339159012,28974.0,,28974.0,,28974.0,,28974.0,
Auguste Comte,,male,atheism,,132471,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,6877.0,0.024226151406764984,6877.0,0.024226151406764984,6877.0,0.024226151406764984,6877.0,0.024226151406764984,52915.0,-0.013972966000437737,52915.0,-0.013972966000437737,52915.0,-0.013972966000437737,52915.0,-0.013972966000437737,28974.0,,28974.0,,28974.0,,28974.0,
François Bayrou,,male,Catholic Church,Union for French Democracy,625894,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,23601.0,0.0724973976612091,23601.0,0.0724973976612091,23601.0,0.0724973976612091,23601.0,0.0724973976612091,28974.0,,28974.0,,28974.0,,28974.0,
Yves Leterme,,male,Catholic Church,Christian Democratic and Flemish,844318,2948.0,0.15667355060577393,2948.0,0.15667355060577393,2948.0,0.15667355060577393,2948.0,0.15667355060577393,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Michelle Obama,African Americans,female,United Church of Christ,Democratic Party,2204744,13134.0,0.07948391139507294,13134.0,0.07948391139507294,13134.0,0.07948391139507294,13134.0,0.07948391139507294,708.0,0.24614931643009186,708.0,0.24614931643009186,708.0,0.24614931643009186,708.0,0.24614931643009186,1888.0,0.16266831755638123,1888.0,0.16266831755638123,1888.0,0.16266831755638123,1888.0,0.16266831755638123,41245.0,0.02165314182639122,41245.0,0.02165314182639122,41245.0,0.02165314182639122,41245.0,0.02165314182639122,13676.0,0.05294528603553772,13676.0,0.05294528603553772,13676.0,0.05294528603553772,13676.0,0.05294528603553772
Hu Jintao,Han Chinese people,male,Confucianism,Chinese Communist Party,151210,1122.0,0.1960664838552475,1122.0,0.1960664838552475,1122.0,0.1960664838552475,1122.0,0.1960664838552475,21514.0,,21514.0,,21514.0,,21514.0,,7859.0,-0.0024750418961048126,7859.0,-0.0024750418961048126,7859.0,-0.0024750418961048126,7859.0,-0.0024750418961048126,17276.0,0.09344235807657242,17276.0,0.09344235807657242,17276.0,0.09344235807657242,17276.0,0.09344235807657242,28974.0,,28974.0,,28974.0,,28974.0,
"Jean, Grand Duke of Luxembourg",,male,Catholic Church,,344181,24334.0,0.019303398206830025,24334.0,0.019303398206830025,24334.0,0.019303398206830025,24334.0,0.019303398206830025,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Shrimad Rajchandra,,male,Jainism,,6781217,15178.0,0.0682334303855896,15178.0,0.0682334303855896,15178.0,0.0682334303855896,15178.0,0.0682334303855896,21514.0,,21514.0,,21514.0,,21514.0,,5631.0,0.055119697004556656,5631.0,0.055119697004556656,5631.0,0.055119697004556656,5631.0,0.055119697004556656,45980.0,0.007677584886550903,45980.0,0.007677584886550903,45980.0,0.007677584886550903,45980.0,0.007677584886550903,28974.0,,28974.0,,28974.0,,28974.0,
Liu Shaoqi,,male,,Chinese Communist Party,43472976,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,43340.0,0.015542380511760712,43340.0,0.015542380511760712,43340.0,0.015542380511760712,43340.0,0.015542380511760712,28974.0,,28974.0,,28974.0,,28974.0,
Hertha Ayrton,Jewish people,female,,,1805181,33861.0,,33861.0,,33861.0,,33861.0,,5773.0,0.08973574638366699,5773.0,0.08973574638366699,5773.0,0.08973574638366699,5773.0,0.08973574638366699,702.0,0.23077458143234253,702.0,0.23077458143234253,702.0,0.23077458143234253,702.0,0.23077458143234253,30707.0,0.05137503147125244,30707.0,0.05137503147125244,30707.0,0.05137503147125244,30707.0,0.05137503147125244,28974.0,,28974.0,,28974.0,,28974.0,
Li Keqiang,,male,,Chinese Communist Party,1454147,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,38651.0,0.028930215165019035,38651.0,0.028930215165019035,38651.0,0.028930215165019035,38651.0,0.028930215165019035,28974.0,,28974.0,,28974.0,,28974.0,
Gao Xingjian,,male,,Chinese Communist Party,190441,2862.0,0.15801183879375458,2862.0,0.15801183879375458,2862.0,0.15801183879375458,2862.0,0.15801183879375458,21514.0,,21514.0,,21514.0,,21514.0,,5410.0,0.06089717894792557,5410.0,0.06089717894792557,5410.0,0.06089717894792557,5410.0,0.06089717894792557,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Faustina Kowalska,,female,Catholic Church,,24334936,33861.0,,33861.0,,33861.0,,33861.0,,2907.0,0.15359143912792206,2907.0,0.15359143912792206,2907.0,0.15359143912792206,2907.0,0.15359143912792206,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Skrillex,Hispanic and Latino Americans,male,,,34016927,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Fritz Lang,,male,Christianity,,11631,33861.0,,33861.0,,33861.0,,33861.0,,4350.0,0.11699341237545013,4350.0,0.11699341237545013,4350.0,0.11699341237545013,4350.0,0.11699341237545013,9896.0,,9896.0,,9896.0,,9896.0,,5572.0,0.1529560089111328,5572.0,0.1529560089111328,5572.0,0.1529560089111328,5572.0,0.1529560089111328,28974.0,,28974.0,,28974.0,,28974.0,
Rafael Correa,,male,Catholicism,Mover,7159912,33861.0,,33861.0,,33861.0,,33861.0,,10700.0,0.028491180390119553,10700.0,0.028491180390119553,10700.0,0.028491180390119553,10700.0,0.028491180390119553,9896.0,,9896.0,,9896.0,,9896.0,,34295.0,0.04122369363903999,34295.0,0.04122369363903999,34295.0,0.04122369363903999,34295.0,0.04122369363903999,24354.0,-0.032665275037288666,24354.0,-0.032665275037288666,24354.0,-0.032665275037288666,24354.0,-0.032665275037288666
Wilhelm Liebknecht,,male,,Social Democratic Party of Germany,340372,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,4168.0,0.0909787118434906,4168.0,0.0909787118434906,4168.0,0.0909787118434906,4168.0,0.0909787118434906,59090.0,-0.036900732666254044,59090.0,-0.036900732666254044,59090.0,-0.036900732666254044,59090.0,-0.036900732666254044,28974.0,,28974.0,,28974.0,,28974.0,
Amy Klobuchar,,female,Congregational churches,Minnesota Democratic–Farmer–Labor Party,1596343,33861.0,,33861.0,,33861.0,,33861.0,,6583.0,0.07727938890457153,6583.0,0.07727938890457153,6583.0,0.07727938890457153,6583.0,0.07727938890457153,9896.0,,9896.0,,9896.0,,9896.0,,18000.0,0.09083642810583115,18000.0,0.09083642810583115,18000.0,0.09083642810583115,18000.0,0.09083642810583115,28974.0,,28974.0,,28974.0,,28974.0,
John Kerry,,male,Catholic Church,Democratic Party,5122699,26879.0,0.002833298407495022,26879.0,0.002833298407495022,26879.0,0.002833298407495022,26879.0,0.002833298407495022,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,23265.0,0.0734783336520195,23265.0,0.0734783336520195,23265.0,0.0734783336520195,23265.0,0.0734783336520195,28974.0,,28974.0,,28974.0,,28974.0,
Lisa Murkowski,,female,Catholic Church,Republican Party,367105,33861.0,,33861.0,,33861.0,,33861.0,,2151.0,0.17591321468353271,2151.0,0.17591321468353271,2151.0,0.17591321468353271,2151.0,0.17591321468353271,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Karl May,Germans,male,,,169991,19963.0,0.04391833022236824,19963.0,0.04391833022236824,19963.0,0.04391833022236824,19963.0,0.04391833022236824,21514.0,,21514.0,,21514.0,,21514.0,,2146.0,0.15353737771511078,2146.0,0.15353737771511078,2146.0,0.15353737771511078,2146.0,0.15353737771511078,51999.0,-0.010885147377848625,51999.0,-0.010885147377848625,51999.0,-0.010885147377848625,51999.0,-0.010885147377848625,28974.0,,28974.0,,28974.0,,28974.0,
Gough Whitlam,,male,,Australian Labor Party,12454,7855.0,0.11062455922365189,7855.0,0.11062455922365189,7855.0,0.11062455922365189,7855.0,0.11062455922365189,8265.0,0.05478067696094513,8265.0,0.05478067696094513,8265.0,0.05478067696094513,8265.0,0.05478067696094513,9896.0,,9896.0,,9896.0,,9896.0,,6242.0,0.14760315418243408,6242.0,0.14760315418243408,6242.0,0.14760315418243408,6242.0,0.14760315418243408,28974.0,,28974.0,,28974.0,,28974.0,
Alfred Nobel,,male,atheism,,851,13156.0,0.07935085892677307,13156.0,0.07935085892677307,13156.0,0.07935085892677307,13156.0,0.07935085892677307,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71201.0,-0.15961378812789917,71201.0,-0.15961378812789917,71201.0,-0.15961378812789917,71201.0,-0.15961378812789917,28974.0,,28974.0,,28974.0,,28974.0,
5th Dalai Lama,Tibetan people,male,Tibetan Buddhism,,1976579,11413.0,0.08900822699069977,11413.0,0.08900822699069977,11413.0,0.08900822699069977,11413.0,0.08900822699069977,21514.0,,21514.0,,21514.0,,21514.0,,8293.0,-0.01688123308122158,8293.0,-0.01688123308122158,8293.0,-0.01688123308122158,8293.0,-0.01688123308122158,66096.0,-0.07469090074300766,66096.0,-0.07469090074300766,66096.0,-0.07469090074300766,66096.0,-0.07469090074300766,28974.0,,28974.0,,28974.0,,28974.0,
Bernardo O'Higgins,,male,Catholicism,,303199,6956.0,0.11698783934116364,6956.0,0.11698783934116364,6956.0,0.11698783934116364,6956.0,0.11698783934116364,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,21498.0,0.07923730462789536,21498.0,0.07923730462789536,21498.0,0.07923730462789536,21498.0,0.07923730462789536,8672.0,0.0896066278219223,8672.0,0.0896066278219223,8672.0,0.0896066278219223,8672.0,0.0896066278219223
Kebek,Mongols,male,,,16925696,27518.0,-0.001757921651005745,27518.0,-0.001757921651005745,27518.0,-0.001757921651005745,27518.0,-0.001757921651005745,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Francisco Franco,,male,Catholicism,Falange Española de las JONS,11466,26757.0,0.0037345774471759796,26757.0,0.0037345774471759796,26757.0,0.0037345774471759796,26757.0,0.0037345774471759796,19462.0,-0.06676945090293884,19462.0,-0.06676945090293884,19462.0,-0.06676945090293884,19462.0,-0.06676945090293884,9896.0,,9896.0,,9896.0,,9896.0,,11474.0,0.11717626452445984,11474.0,0.11717626452445984,11474.0,0.11717626452445984,11474.0,0.11717626452445984,8351.0,0.09223282337188721,8351.0,0.09223282337188721,8351.0,0.09223282337188721,8351.0,0.09223282337188721
Mother Teresa,Albanians,female,Christianity,,347105,18372.0,0.05209009349346161,18372.0,0.05209009349346161,18372.0,0.05209009349346161,18372.0,0.05209009349346161,804.0,0.23900683224201202,804.0,0.23900683224201202,804.0,0.23900683224201202,804.0,0.23900683224201202,1897.0,0.16225162148475647,1897.0,0.16225162148475647,1897.0,0.16225162148475647,1897.0,0.16225162148475647,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Haakon Sigurdsson,Norsemen,male,,,1120436,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
K. Chandrashekar Rao,,male,Hinduism,Telugu Desam Party,21920162,33861.0,,33861.0,,33861.0,,33861.0,,21514.0,,21514.0,,21514.0,,21514.0,,9896.0,,9896.0,,9896.0,,9896.0,,71561.0,,71561.0,,71561.0,,71561.0,,28974.0,,28974.0,,28974.0,,28974.0,
Pablo Neruda,,male,atheism,Communist Party of Chile,7673195,33861.0,,33861.0,,33861.0,,33861.0,,17310.0,-0.03716127201914787,17310.0,-0.03716127201914787,17310.0,-0.03716127201914787,17310.0,-0.03716127201914787,8520.0,-0.02508673444390297,8520.0,-0.02508673444390297,8520.0,-0.02508673444390297,8520.0,-0.02508673444390297,50257.0,-0.004952216520905495,50257.0,-0.004952216520905495,50257.0,-0.004952216520905495,50257.0,-0.004952216520905495,28974.0,,28974.0,,28974.0,,28974.0,
